receiver,method,probability_variant,bin,count,confidence_sum,correct_sum
13-14,EMB_STD,source_temperature,3,40,10.17062796280823,7.0
13-14,EMB_STD,source_temperature,4,656,199.1338371462755,185.0
13-14,EMB_STD,source_temperature,5,666,244.81767870494923,237.99999999999997
13-14,EMB_STD,source_temperature,6,828,358.85838451754057,316.0
13-14,EMB_STD,source_temperature,7,1023,513.491447700658,408.99999999999994
13-14,EMB_STD,source_temperature,8,1152,651.3452700169474,477.0
13-14,EMB_STD,source_temperature,9,948,598.9472179468505,482.0
13-14,EMB_STD,source_temperature,10,1001,701.9186840075165,526.0
13-14,EMB_STD,source_temperature,11,1094,840.7030340544961,666.0
13-14,EMB_STD,source_temperature,12,1306,1089.8231300089296,893.0
13-14,EMB_STD,source_temperature,13,2249,2035.7901703677378,1861.0
13-14,EMB_STD,source_temperature,14,11677,11408.9705158272,11389.0
13-14,P0,raw,0,0,0.0,0.0
13-14,P0,raw,1,0,0.0,0.0
13-14,P0,raw,2,0,0.0,0.0
13-14,P0,raw,3,5,1.2669703662395475,1.0
13-14,P0,raw,4,89,27.905338048934937,21.0
13-14,P0,raw,5,686,255.157457113266,199.99999999999997
13-14,P0,raw,6,917,395.63277482986445,263.0
13-14,P0,raw,7,840,419.4064342081547,305.0
13-14,P0,raw,8,842,477.3925869464874,318.0
13-14,P0,raw,9,918,581.6141961216927,346.0
13-14,P0,raw,10,858,600.805516242981,375.0
13-14,P0,raw,11,878,673.52469009161,409.0
13-14,P0,raw,12,1076,898.6965436935425,555.0
13-14,P0,raw,13,1443,1303.601108789444,826.0
13-14,P0,raw,14,14088,13957.410191833973,13236.0
13-14,P0,source_temperature,0,0,0.0,0.0
13-14,P0,source_temperature,1,0,0.0,0.0
13-14,P0,source_temperature,2,0,0.0,0.0
13-14,P0,source_temperature,3,22,5.553123068171572,3.0
13-14,P0,source_temperature,4,600,187.24592532900957,167.0
13-14,P0,source_temperature,5,1163,423.21831773879296,339.0
13-14,P0,source_temperature,6,1101,477.9060131901352,417.0
13-14,P0,source_temperature,7,1147,572.7663556751594,442.0
13-14,P0,source_temperature,8,1061,600.1702879649822,419.0
13-14,P0,source_temperature,9,1013,642.0867728853485,479.0
13-14,P0,source_temperature,10,987,691.3364396293784,508.0
13-14,P0,source_temperature,11,1060,814.4724100291232,597.0
13-14,P0,source_temperature,12,1285,1071.8584023688013,810.0
13-14,P0,source_temperature,13,1997,1805.1780727627183,1617.0
13-14,P0,source_temperature,14,11204,10961.25905058832,11057.0
13-14,P2,raw,0,0,0.0,0.0
13-14,P2,raw,1,0,0.0,0.0
13-14,P2,raw,2,0,0.0,0.0
13-14,P2,raw,3,6,1.5169868171215053,1.0
13-14,P2,raw,4,686,215.10383474826813,210.0
13-14,P2,raw,5,821,298.3542283773422,267.99999999999994
13-14,P2,raw,6,551,238.84602770209312,189.0
13-14,P2,raw,7,731,366.81929871439934,287.0
13-14,P2,raw,8,676,383.1606301665306,264.0
13-14,P2,raw,9,676,428.5692603588104,278.0
13-14,P2,raw,10,724,507.7250112295151,310.0
13-14,P2,raw,11,724,556.1168885231018,344.0
13-14,P2,raw,12,899,750.0534707903862,439.0
13-14,P2,raw,13,1221,1103.006434082985,669.0
13-14,P2,raw,14,14925,14823.969388127327,13477.0
13-14,P2,source_temperature,0,0,0.0,0.0
13-14,P2,source_temperature,1,0,0.0,0.0
13-14,P2,source_temperature,2,1,0.1971236070520882,0.0
13-14,P2,source_temperature,3,633,160.5301607120001,196.0
13-14,P2,source_temperature,4,1132,330.49544349971336,372.0
13-14,P2,source_temperature,5,844,310.94932289097346,316.99999999999994
13-14,P2,source_temperature,6,1039,451.1343074259131,406.0
13-14,P2,source_temperature,7,1064,531.7121608937509,452.99999999999994
13-14,P2,source_temperature,8,1054,596.4237557271751,484.0
13-14,P2,source_temperature,9,985,623.833623899314,479.0
13-14,P2,source_temperature,10,930,650.8796960361541,510.0
13-14,P2,source_temperature,11,1048,804.5998070431518,615.0
13-14,P2,source_temperature,12,1307,1091.7757331389078,900.0
13-14,P2,source_temperature,13,2633,2385.6090416284974,2272.0
13-14,P2,source_temperature,14,9970,9711.123424580534,9732.0
13-14,SAR_GN,raw,0,0,0.0,0.0
13-14,SAR_GN,raw,1,0,0.0,0.0
13-14,SAR_GN,raw,2,0,0.0,0.0
13-14,SAR_GN,raw,3,5,1.2669703662395475,1.0
13-14,SAR_GN,raw,4,89,27.905338048934937,21.0
13-14,SAR_GN,raw,5,686,255.157457113266,199.99999999999997
13-14,SAR_GN,raw,6,917,395.63277482986445,263.0
13-14,SAR_GN,raw,7,840,419.4064342081547,305.0
13-14,SAR_GN,raw,8,842,477.3925869464874,318.0
13-14,SAR_GN,raw,9,918,581.6141961216927,346.0
13-14,SAR_GN,raw,10,858,600.805516242981,375.0
13-14,SAR_GN,raw,11,878,673.52469009161,409.0
13-14,SAR_GN,raw,12,1076,898.6965436935425,555.0
13-14,SAR_GN,raw,13,1443,1303.601108789444,826.0
13-14,SAR_GN,raw,14,14088,13957.410191833973,13236.0
13-14,SAR_GN,source_temperature,0,0,0.0,0.0
13-14,SAR_GN,source_temperature,1,0,0.0,0.0
13-14,SAR_GN,source_temperature,2,0,0.0,0.0
13-14,SAR_GN,source_temperature,3,22,5.553123068171572,3.0
13-14,SAR_GN,source_temperature,4,600,187.24592532900957,167.0
13-14,SAR_GN,source_temperature,5,1163,423.21831773879296,339.0
13-14,SAR_GN,source_temperature,6,1101,477.9060131901352,417.0
13-14,SAR_GN,source_temperature,7,1147,572.7663556751594,442.0
13-14,SAR_GN,source_temperature,8,1061,600.1702879649822,419.0
13-14,SAR_GN,source_temperature,9,1013,642.0867728853485,479.0
13-14,SAR_GN,source_temperature,10,987,691.3364396293784,508.0
13-14,SAR_GN,source_temperature,11,1060,814.4724100291232,597.0
13-14,SAR_GN,source_temperature,12,1285,1071.8584023688013,810.0
13-14,SAR_GN,source_temperature,13,1997,1805.1780727627183,1617.0
13-14,SAR_GN,source_temperature,14,11204,10961.25905058832,11057.0
13-14,T3A,raw,0,0,0.0,0.0
13-14,T3A,raw,1,0,0.0,0.0
13-14,T3A,raw,2,0,0.0,0.0
13-14,T3A,raw,3,63,15.90388211607933,15.999999999999998
13-14,T3A,raw,4,959,294.3436670005321,389.0
13-14,T3A,raw,5,2013,739.7525194287299,852.0
13-14,T3A,raw,6,1833,796.2736911475658,918.0
13-14,T3A,raw,7,1654,824.563325792551,932.0
13-14,T3A,raw,8,1428,808.8826654553413,917.0
13-14,T3A,raw,9,1371,868.474800825119,1053.0
13-14,T3A,raw,10,1683,1180.789991080761,1511.0
13-14,T3A,raw,11,2451,1884.7898931503296,2347.0
13-14,T3A,raw,12,3594,3000.745620250702,3515.0
13-14,T3A,raw,13,4070,3656.628185272217,4038.0
13-14,T3A,raw,14,1521,1449.5475284457207,1518.0
13-14,T3A,source_temperature,0,0,0.0,0.0
13-14,T3A,source_temperature,1,0,0.0,0.0
13-14,T3A,source_temperature,2,0,0.0,0.0
13-14,T3A,source_temperature,3,7,1.7324261577992863,0.0
13-14,T3A,source_temperature,4,195,61.476311450525195,60.99999999999999
13-14,T3A,source_temperature,5,769,284.2573309548533,303.0
13-14,T3A,source_temperature,6,1514,657.6549773592002,578.0
13-14,T3A,source_temperature,7,1327,664.1523217087097,615.0
13-14,T3A,source_temperature,8,1210,687.498689190099,620.0
13-14,T3A,source_temperature,9,1125,711.2507910651384,642.0
13-14,T3A,source_temperature,10,1137,796.5406922400114,715.0
13-14,T3A,source_temperature,11,1141,875.3711020388822,789.0
13-14,T3A,source_temperature,12,1404,1173.7125441758826,1158.0
13-14,T3A,source_temperature,13,2808,2543.5052846672847,2649.0
13-14,T3A,source_temperature,14,10003,9711.897941148885,9876.0
13-7,EMB_STD,raw,0,0,0.0,0.0
13-7,EMB_STD,raw,1,0,0.0,0.0
13-7,EMB_STD,raw,2,0,0.0,0.0
13-7,EMB_STD,raw,3,6,1.5153805315494533,1.0
13-7,EMB_STD,raw,4,128,40.322243720293045,29.999999999999996
13-7,EMB_STD,raw,5,492,182.10369339585304,133.0
13-7,EMB_STD,raw,6,478,206.91491439938542,150.0
13-7,EMB_STD,raw,7,688,345.39513286948204,246.0
13-7,EMB_STD,raw,8,846,479.75813913345337,299.0
13-7,EMB_STD,raw,9,623,392.24006617069244,259.0
13-7,EMB_STD,raw,10,482,336.416504740715,246.99999999999997
13-7,EMB_STD,raw,11,557,427.812748670578,308.0
13-7,EMB_STD,raw,12,677,565.9620937108994,420.0
13-7,EMB_STD,raw,13,1069,966.3330637216568,746.0
13-7,EMB_STD,raw,14,17314,17213.362942278385,16465.0
13-7,EMB_STD,source_temperature,0,0,0.0,0.0
13-7,EMB_STD,source_temperature,1,0,0.0,0.0
13-7,EMB_STD,source_temperature,2,0,0.0,0.0
13-7,EMB_STD,source_temperature,3,104,26.22732271499278,24.999999999999996
13-7,EMB_STD,source_temperature,4,889,271.9001805028308,239.99999999999994
13-7,EMB_STD,source_temperature,5,1039,380.04606477272193,332.99999999999994
13-7,EMB_STD,source_temperature,6,847,362.9016184066161,312.0
13-7,EMB_STD,source_temperature,7,766,383.8766078753505,391.0
13-7,EMB_STD,source_temperature,8,727,412.0423431001827,386.0
13-7,EMB_STD,source_temperature,9,760,481.7214388035898,490.0
13-7,EMB_STD,source_temperature,10,809,566.39812225228,579.0
13-7,EMB_STD,source_temperature,11,999,766.568106392495,765.0
13-7,EMB_STD,source_temperature,12,1343,1122.6034532477536,1112.0
13-7,EMB_STD,source_temperature,13,2498,2263.4670981306463,2300.0
13-7,EMB_STD,source_temperature,14,12579,12293.322321263186,12371.0
13-7,P0,raw,0,0,0.0,0.0
13-7,P0,raw,1,0,0.0,0.0
13-7,P0,raw,2,0,0.0,0.0
13-7,P0,raw,3,2,0.5035665333271027,2.0
13-7,P0,raw,4,141,44.702770918607705,33.0
13-7,P0,raw,5,798,295.03216826915735,225.0
13-7,P0,raw,6,714,308.75532534718513,211.0
13-7,P0,raw,7,777,390.149346023798,265.0
13-7,P0,raw,8,662,373.19198673963547,272.0
13-7,P0,raw,9,502,317.88727140426636,241.99999999999997
13-7,P0,raw,10,586,411.0044216513634,339.0
13-7,P0,raw,11,587,451.0629074573517,366.0
13-7,P0,raw,12,801,669.0073220133781,535.0
13-7,P0,raw,13,1205,1088.3016864061356,891.0
13-7,P0,raw,14,16585,16464.64937353134,15894.0
13-7,P0,source_temperature,0,0,0.0,0.0
13-7,P0,source_temperature,1,0,0.0,0.0
13-7,P0,source_temperature,2,0,0.0,0.0
13-7,P0,source_temperature,3,120,30.659508711954842,34.99999999999999
13-7,P0,source_temperature,4,1080,328.77130993998617,285.0
13-7,P0,source_temperature,5,1135,414.5779790251488,357.0
13-7,P0,source_temperature,6,678,292.83386921445634,279.0
13-7,P0,source_temperature,7,779,390.197771660815,392.0
13-7,P0,source_temperature,8,783,443.60575227285887,438.0
13-7,P0,source_temperature,9,824,522.3556310888929,553.0
13-7,P0,source_temperature,10,824,576.1704793018632,587.0
13-7,P0,source_temperature,11,1046,802.7413950862247,823.0
13-7,P0,source_temperature,12,1383,1156.059427645012,1181.0
13-7,P0,source_temperature,13,2642,2390.924033016873,2455.0
13-7,P0,source_temperature,14,12066,11785.034465856952,11890.0
13-7,P2,raw,0,0,0.0,0.0
13-7,P2,raw,1,0,0.0,0.0
13-7,P2,raw,2,0,0.0,0.0
13-7,P2,raw,3,22,5.68093679845333,2.9999999999999996
13-7,P2,raw,4,500,154.12347260117528,133.0
13-7,P2,raw,5,671,244.9870835840702,179.99999999999997
13-7,P2,raw,6,717,312.09844452142715,203.99999999999997
13-7,P2,raw,7,618,307.83834874629974,215.0
13-7,P2,raw,8,512,290.60688561201096,198.0
13-7,P2,raw,9,447,282.4943736195564,216.0
13-7,P2,raw,10,456,320.2181894183159,217.0
13-7,P2,raw,11,510,390.50705766677856,270.0
13-7,P2,raw,12,661,551.6455923914909,350.0
13-7,P2,raw,13,947,855.2112146019936,594.0
13-7,P2,raw,14,17299,17214.618645191193,16383.0
13-7,P2,source_temperature,0,0,0.0,0.0
13-7,P2,source_temperature,1,0,0.0,0.0
13-7,P2,source_temperature,2,1,0.197647593221979,0.0
13-7,P2,source_temperature,3,1097,267.1691168960646,298.99999999999994
13-7,P2,source_temperature,4,1103,329.5148975655601,288.0
13-7,P2,source_temperature,5,663,243.28693542326192,265.0
13-7,P2,source_temperature,6,822,356.6455681221849,399.0
13-7,P2,source_temperature,7,898,449.3889689314164,451.0
13-7,P2,source_temperature,8,803,454.96204036057736,454.0
13-7,P2,source_temperature,9,801,507.4179196582637,511.0
13-7,P2,source_temperature,10,872,610.4334051868724,630.0
13-7,P2,source_temperature,11,1048,805.3658298596857,815.0
13-7,P2,source_temperature,12,1349,1127.2864679789102,1144.0
13-7,P2,source_temperature,13,2662,2410.0307053146607,2507.0
13-7,P2,source_temperature,14,11241,10959.201013534312,11200.0
13-7,SAR_GN,raw,0,0,0.0,0.0
13-7,SAR_GN,raw,1,0,0.0,0.0
13-7,SAR_GN,raw,2,0,0.0,0.0
13-7,SAR_GN,raw,3,2,0.5035665333271027,2.0
13-7,SAR_GN,raw,4,141,44.702770918607705,33.0
13-7,SAR_GN,raw,5,798,295.03216826915735,225.0
13-7,SAR_GN,raw,6,714,308.75532534718513,211.0
13-7,SAR_GN,raw,7,777,390.149346023798,265.0
13-7,SAR_GN,raw,8,662,373.19198673963547,272.0
13-7,SAR_GN,raw,9,502,317.88727140426636,241.99999999999997
13-7,SAR_GN,raw,10,586,411.0044216513634,339.0
13-7,SAR_GN,raw,11,587,451.0629074573517,366.0
13-7,SAR_GN,raw,12,801,669.0073220133781,535.0
13-7,SAR_GN,raw,13,1205,1088.3016864061356,891.0
13-7,SAR_GN,raw,14,16585,16464.64937353134,15894.0
13-7,SAR_GN,source_temperature,0,0,0.0,0.0
13-7,SAR_GN,source_temperature,1,0,0.0,0.0
13-7,SAR_GN,source_temperature,2,0,0.0,0.0
13-7,SAR_GN,source_temperature,3,120,30.657436314863464,34.99999999999999
13-7,SAR_GN,source_temperature,4,1080,328.76143488632175,285.0
13-7,SAR_GN,source_temperature,5,1135,414.5710171447063,357.0
13-7,SAR_GN,source_temperature,6,678,292.8207068344831,279.0
13-7,SAR_GN,source_temperature,7,779,390.1831251892974,392.0
13-7,SAR_GN,source_temperature,8,784,444.1881301928122,439.0
13-7,SAR_GN,source_temperature,9,823,521.732947387535,552.0
13-7,SAR_GN,source_temperature,10,825,576.8802046470214,588.0
13-7,SAR_GN,source_temperature,11,1045,801.9778053202278,822.0
13-7,SAR_GN,source_temperature,12,1384,1156.8890614880233,1182.0
13-7,SAR_GN,source_temperature,13,2643,2391.851050015616,2456.0
13-7,SAR_GN,source_temperature,14,12064,11783.11323994634,11888.0
13-7,T3A,raw,0,0,0.0,0.0
13-7,T3A,raw,1,0,0.0,0.0
13-7,T3A,raw,2,0,0.0,0.0
13-7,T3A,raw,3,85,21.076453596353527,17.999999999999996
13-7,T3A,raw,4,731,221.41349276900291,199.0
13-7,T3A,raw,5,984,360.4685624241829,367.99999999999994
13-7,T3A,raw,6,916,397.53310573101044,439.0
13-7,T3A,raw,7,1036,518.3250854313374,534.0
13-7,T3A,raw,8,1490,846.8758280277252,744.0
13-7,T3A,raw,9,1236,783.9153422117233,701.0
13-7,T3A,raw,10,1115,780.5817469358444,866.0
13-7,T3A,raw,11,1402,1078.0041068792343,1241.0
13-7,T3A,raw,12,2629,2200.843535900116,2518.0
13-7,T3A,raw,13,5624,5089.957548260689,5489.0
13-7,T3A,raw,14,6112,5853.596626281738,5968.0
13-7,T3A,source_temperature,0,0,0.0,0.0
13-7,T3A,source_temperature,1,0,0.0,0.0
13-7,T3A,source_temperature,2,0,0.0,0.0
13-7,T3A,source_temperature,3,19,4.7446003789891655,3.0
13-7,T3A,source_temperature,4,361,111.72683413092368,91.99999999999999
13-7,T3A,source_temperature,5,514,188.56763032937616,156.0
13-7,T3A,source_temperature,6,761,328.90614335909305,267.0
13-7,T3A,source_temperature,7,818,408.915345156297,405.0
13-7,T3A,source_temperature,8,710,401.79034894308774,350.0
13-7,T3A,source_temperature,9,713,452.2839662570634,384.0
13-7,T3A,source_temperature,10,990,694.809521217586,554.0
13-7,T3A,source_temperature,11,1531,1172.0150788704927,741.0
13-7,T3A,source_temperature,12,1127,939.9522549382771,877.0
13-7,T3A,source_temperature,13,2138,1935.7811272001193,1922.0000000000002
13-7,T3A,source_temperature,14,13678,13401.501721170476,13334.0
14-7,EMB_STD,raw,0,0,0.0,0.0
14-7,EMB_STD,raw,1,0,0.0,0.0
14-7,EMB_STD,raw,2,0,0.0,0.0
14-7,EMB_STD,raw,3,0,0.0,0.0
14-7,EMB_STD,raw,4,10,3.117986261844635,3.0
14-7,EMB_STD,raw,5,44,16.50134429335594,11.999999999999998
14-7,EMB_STD,raw,6,113,49.57760211825371,42.0
14-7,EMB_STD,raw,7,337,170.5441151857376,150.0
14-7,EMB_STD,raw,8,427,241.84681379795074,246.0
14-7,EMB_STD,raw,9,477,301.86696141958237,281.0
14-7,EMB_STD,raw,10,465,326.2674640417099,285.0
14-7,EMB_STD,raw,11,572,438.91301876306534,385.0
14-7,EMB_STD,raw,12,771,644.3835708498955,527.0
14-7,EMB_STD,raw,13,1171,1059.2526410222054,913.0
14-7,EMB_STD,raw,14,18973,18837.056017160416,18463.0
14-7,EMB_STD,source_temperature,0,0,0.0,0.0
14-7,EMB_STD,source_temperature,1,0,0.0,0.0
14-7,EMB_STD,source_temperature,2,0,0.0,0.0
14-7,EMB_STD,source_temperature,3,5,1.2444310359888957,0.0
14-7,EMB_STD,source_temperature,4,72,22.25235360407572,22.0
14-7,EMB_STD,source_temperature,5,210,77.88060156616504,82.99999999999999
14-7,EMB_STD,source_temperature,6,488,212.59478158760356,255.0
14-7,EMB_STD,source_temperature,7,787,394.1521629092716,468.0
14-7,EMB_STD,source_temperature,8,846,479.0020453322477,534.0
14-7,EMB_STD,source_temperature,9,905,573.7603552557936,638.0
14-7,EMB_STD,source_temperature,10,1002,702.3431351641567,777.0
14-7,EMB_STD,source_temperature,11,1252,963.0144763190326,1077.0
14-7,EMB_STD,source_temperature,12,2019,1687.5739008160522,1865.0
14-7,EMB_STD,source_temperature,13,3948,3572.57871043575,3811.0
14-7,EMB_STD,source_temperature,14,11826,11458.845937330621,11777.0
14-7,P0,raw,0,0,0.0,0.0
14-7,P0,raw,1,0,0.0,0.0
14-7,P0,raw,2,0,0.0,0.0
14-7,P0,raw,3,1,0.2326383143663406,0.0
14-7,P0,raw,4,14,4.4376305639743805,4.0
14-7,P0,raw,5,61,22.52961102128029,19.0
14-7,P0,raw,6,138,60.39048081636429,46.99999999999999
14-7,P0,raw,7,436,220.81745207309723,202.0
14-7,P0,raw,8,557,316.07833075523376,246.0
14-7,P0,raw,9,567,359.39369851350784,314.0
14-7,P0,raw,10,588,412.1220080256462,347.0
14-7,P0,raw,11,712,547.0206633210182,457.0
14-7,P0,raw,12,966,807.3739855289459,666.0
14-7,P0,raw,13,1458,1317.8848826885223,1105.0
14-7,P0,raw,14,17862,17712.71202582121,17020.0
14-7,P0,source_temperature,0,0,0.0,0.0
14-7,P0,source_temperature,1,0,0.0,0.0
14-7,P0,source_temperature,2,0,0.0,0.0
14-7,P0,source_temperature,3,8,2.0073844482407757,1.0
14-7,P0,source_temperature,4,89,27.39871955524989,26.0
14-7,P0,source_temperature,5,254,94.44319693777867,95.0
14-7,P0,source_temperature,6,536,234.61151983028293,231.0
14-7,P0,source_temperature,7,928,463.63693876100626,504.0
14-7,P0,source_temperature,8,967,548.2125502505346,589.0
14-7,P0,source_temperature,9,1017,645.5330752478798,683.0
14-7,P0,source_temperature,10,1216,852.3678096222476,890.0
14-7,P0,source_temperature,11,1344,1034.1733319429957,1094.0
14-7,P0,source_temperature,12,1888,1578.9694774588115,1633.0
14-7,P0,source_temperature,13,3781,3420.50539549753,3522.0
14-7,P0,source_temperature,14,11332,10998.577872284137,11159.0
14-7,P2,raw,0,0,0.0,0.0
14-7,P2,raw,1,0,0.0,0.0
14-7,P2,raw,2,0,0.0,0.0
14-7,P2,raw,3,2,0.512740969657898,1.0
14-7,P2,raw,4,19,5.868989259004593,4.0
14-7,P2,raw,5,56,20.964840471744537,14.0
14-7,P2,raw,6,136,59.49765083193779,50.99999999999999
14-7,P2,raw,7,357,180.64720472693443,161.0
14-7,P2,raw,8,476,270.24316704273224,219.99999999999997
14-7,P2,raw,9,461,292.04767018556595,214.0
14-7,P2,raw,10,548,383.8170235157013,314.0
14-7,P2,raw,11,622,476.6120505928993,367.0
14-7,P2,raw,12,777,649.5037904381752,506.0
14-7,P2,raw,13,1326,1199.2459095716476,934.0
14-7,P2,raw,14,18580,18450.05669772625,17214.0
14-7,P2,source_temperature,0,0,0.0,0.0
14-7,P2,source_temperature,1,0,0.0,0.0
14-7,P2,source_temperature,2,0,0.0,0.0
14-7,P2,source_temperature,3,17,4.153086446741847,3.0
14-7,P2,source_temperature,4,92,27.89140341902926,22.999999999999996
14-7,P2,source_temperature,5,277,102.52495165445012,112.0
14-7,P2,source_temperature,6,491,214.3527931931697,212.99999999999997
14-7,P2,source_temperature,7,897,448.90493921704933,474.0
14-7,P2,source_temperature,8,890,504.1955726657342,535.0
14-7,P2,source_temperature,9,997,633.1595856306872,632.0
14-7,P2,source_temperature,10,1124,787.2428386922463,824.0
14-7,P2,source_temperature,11,1376,1057.293505612608,1092.0
14-7,P2,source_temperature,12,1947,1628.284380162103,1636.0
14-7,P2,source_temperature,13,3575,3234.146668947771,3194.0
14-7,P2,source_temperature,14,11677,11345.196099294508,11262.0
14-7,SAR_GN,raw,0,0,0.0,0.0
14-7,SAR_GN,raw,1,0,0.0,0.0
14-7,SAR_GN,raw,2,0,0.0,0.0
14-7,SAR_GN,raw,3,1,0.2326383143663406,0.0
14-7,SAR_GN,raw,4,14,4.4376305639743805,4.0
14-7,SAR_GN,raw,5,61,22.52961102128029,19.0
14-7,SAR_GN,raw,6,138,60.39048081636429,46.99999999999999
14-7,SAR_GN,raw,7,436,220.81745207309723,202.0
14-7,SAR_GN,raw,8,557,316.07833075523376,246.0
14-7,SAR_GN,raw,9,567,359.39369851350784,314.0
14-7,SAR_GN,raw,10,588,412.1220080256462,347.0
14-7,SAR_GN,raw,11,712,547.0206633210182,457.0
14-7,SAR_GN,raw,12,966,807.3739855289459,666.0
14-7,SAR_GN,raw,13,1458,1317.8848826885223,1105.0
14-7,SAR_GN,raw,14,17862,17712.71202582121,17020.0
14-7,SAR_GN,source_temperature,0,0,0.0,0.0
14-7,SAR_GN,source_temperature,1,0,0.0,0.0
14-7,SAR_GN,source_temperature,2,0,0.0,0.0
14-7,SAR_GN,source_temperature,3,8,2.0072946019313918,1.0
14-7,SAR_GN,source_temperature,4,89,27.398449076965306,26.0
14-7,SAR_GN,source_temperature,5,254,94.44181843467523,95.0
14-7,SAR_GN,source_temperature,6,536,234.60711858038138,231.0
14-7,SAR_GN,source_temperature,7,928,463.6269707068955,504.0
14-7,SAR_GN,source_temperature,8,967,548.1990952297608,589.0
14-7,SAR_GN,source_temperature,9,1018,646.1818388029251,684.0
14-7,SAR_GN,source_temperature,10,1215,851.6766006048392,889.0
14-7,SAR_GN,source_temperature,11,1344,1034.1490115384013,1094.0
14-7,SAR_GN,source_temperature,12,1888,1578.9367450949935,1633.0
14-7,SAR_GN,source_temperature,13,3782,3421.384470343722,3523.0
14-7,SAR_GN,source_temperature,14,11331,10997.567830442844,11158.0
14-7,T3A,raw,0,0,0.0,0.0
14-7,T3A,raw,1,0,0.0,0.0
14-7,T3A,raw,2,0,0.0,0.0
14-7,T3A,raw,3,13,3.2760747820138927,3.0
14-7,T3A,raw,4,107,32.843715846538544,35.0
14-7,T3A,raw,5,350,130.46723574399948,169.0
14-7,T3A,raw,6,780,341.5448390841484,426.0
14-7,T3A,raw,7,1021,510.38888958096504,649.0
14-7,T3A,raw,8,1121,636.5144429802895,832.0
14-7,T3A,raw,9,1295,821.038994371891,1073.0
14-7,T3A,raw,10,1624,1137.7046377658844,1461.0
14-7,T3A,raw,11,2247,1726.8895311951637,2111.0
14-7,T3A,raw,12,3504,2930.2985421419144,3440.0
14-7,T3A,raw,13,6214,5608.662454068661,6176.0
14-7,T3A,raw,14,5084,4877.29601675272,5080.0
14-7,T3A,source_temperature,0,0,0.0,0.0
14-7,T3A,source_temperature,1,0,0.0,0.0
14-7,T3A,source_temperature,2,0,0.0,0.0
14-7,T3A,source_temperature,3,1,0.2523705331988257,0.0
14-7,T3A,source_temperature,4,53,16.43473457966011,17.0
14-7,T3A,source_temperature,5,140,52.069737798059215,61.99999999999999
14-7,T3A,source_temperature,6,349,152.87978498311318,170.0
14-7,T3A,source_temperature,7,725,363.93504997014077,392.0
14-7,T3A,source_temperature,8,746,423.51828008785265,459.0
14-7,T3A,source_temperature,9,804,509.9310028684131,577.0
14-7,T3A,source_temperature,10,935,655.4193075509455,734.0
14-7,T3A,source_temperature,11,1236,950.1608488587173,1049.0
14-7,T3A,source_temperature,12,1781,1490.698520116794,1607.0
14-7,T3A,source_temperature,13,3478,3146.5913083833907,3347.0
14-7,T3A,source_temperature,14,13112,12782.50531125808,13041.0
18-19,EMB_STD,raw,0,0,0.0,0.0
18-19,EMB_STD,raw,1,0,0.0,0.0
18-19,EMB_STD,raw,2,0,0.0,0.0
18-19,EMB_STD,raw,3,3,0.7246057093143462,0.0
18-19,EMB_STD,raw,4,59,18.36493057012558,12.999999999999998
